data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3,admin3_pcode,inter_type,has_fatalities,month,civ_involved
8590048,104,MMR23405,23405,2021-10-02T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Myanmar),NA,3,Civilians (Myanmar),Refugees/IDPs (Myanmar),7,37,Southeast Asia,Myanmar,Kayah,Loikaw,Demoso,Kone Thar,19.5874,97.147,2,Democratic Voice of Burma,National,"On 2 October 2021, near Kone Thar village (Demoso Township, Loikaw District, Kayin State), an IDP woman stepped a landmine while she was on her way to the village to take food supplies. She lost her leg due to the explosion.",0,1634046960,MMR,MMR002002,political militia versus civilians,FALSE,Oct,yes
8590052,104,MMR23406,23406,2021-09-29T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Myanmar),NA,3,Civilians (Myanmar),Refugees/IDPs (Myanmar),7,37,Southeast Asia,Myanmar,Kayah,Loikaw,Demoso,Thay Su Le,19.5915,97.1374,2,Democratic Voice of Burma,National,"On 29 September 2021, near Thay Su Le village (Demoso Township, Loikaw District, Kayin State), an IDP woman from Thay Su Le stepped a landmine on her way to the village to take food supplies. The explosion injured her seriously.",0,1634046960,MMR,MMR002002,political militia versus civilians,FALSE,Sep,yes
8590053,104,MMR23279,23279,2021-10-03T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Myanmar),NA,3,NA,NA,0,30,Southeast Asia,Myanmar,Kayin,Hpa-An,Hpa-An,Hpa-An,16.8895,97.6348,2,Democratic Voice of Burma,National,"On 3 October 2021, in Hpa-An township (Hpa-An district, Kayin state), an explosion occurred near the Myanmar military's brigade 22 base in Hpa-An, destroying two brick walls on the east side of the brigade 22. There were no casualties.",0,1634046960,MMR,MMR003001,sole political militia action,FALSE,Oct,no
8590057,104,MMR23409,23409,2021-10-03T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,People's Defense Force - Beikthano,NA,3,NA,NA,0,30,Southeast Asia,Myanmar,Magway,Thayet,Aunglan,Aunglan,19.3585,95.2168,1,Democratic Voice of Burma,National,"On 3 October 2021, in Aunglan town (Aunglan Township, Thayet District, Magway Region), two explosion occurred near Immigration Office. The Beikthano PDF claimed responsibility for it. Casualties unknown.",0,1634046960,MMR,MMR009016,sole political militia action,FALSE,Oct,no
8590058,104,MMR23421,23421,2021-10-03T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Maw Gyun - STF: Mawlamyinegyun Special Task Force,NA,3,Civilians (Myanmar),NA,7,37,Southeast Asia,Myanmar,Ayeyarwady,Labutta,Mawlamyinegyun,Mawlamyinegyun,16.3789,95.2629,1,Democratic Voice of Burma,National,"On 3 October 2021, in ward-10 in Mawlamyinegyun town (Mawlamyinegyun Township, Labutta District, Ayeyarwady Region), two explosions occurred near a tea shop that was reportedly frequented by military informants. The Maw Gyun STF claimed responsibility for it. 4 people were injured due to the explosion.",0,1634046960,MMR,MMR017018,political militia versus civilians,FALSE,Oct,yes
8590059,104,MMR23272,23272,2021-10-03T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Myanmar),NA,3,NA,NA,0,30,Southeast Asia,Myanmar,Ayeyarwady,Maubin,Nyaungdon,Nyaungdon,17.0446,95.6396,2,Democratic Voice of Burma,National,"On 3 October 2021, near Tar Kwayt village of Nyaungdon township (coded as Nyaungdon) (Maubin district, Ayeyarwady region), an explosion occurred at around 9 pm. There were no casualties.",0,1634046960,MMR,MMR017021,sole political militia action,FALSE,Oct,yes
8590063,104,MMR23400,23400,2021-09-30T00:00:00Z,2021,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Myanmar (2021-),NA,1,NA,NA,0,10,Southeast Asia,Myanmar,Magway,Gangaw,Gangaw,Gangaw,22.1742,94.1358,2,Democratic Voice of Burma,National,"On 30 September 2021, around Shone Shi village in Gangaw township (Gangaw district, Magway region), the Myanmar military troops advanced towards the Gangaw-Kalay road and fired artillery shells. Casualties unknown.",0,1634046960,MMR,MMR009023,sole military action,FALSE,Sep,yes
8590064,104,MMR23159,23159,2021-10-06T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,People's Defense Force - Local Group,NA,3,Military Forces of Myanmar (2021-),NA,1,13,Southeast Asia,Myanmar,Sagaing,Shwebo,Tabayin,Myin Tan Kyay,22.5759,95.3924,2,Democratic Voice of Burma,National,"On 6 October 2021, near Myin Tan Kyay village of Tabayin township (Shwebo district, Sagaing region), a local PDF group attacked about 50 military soldiers travelling to nearby villages with remote-controlled explosives. The local PDF reported that 2 military soldiers died and three were severely injured.",2,1634046960,MMR,MMR005010,military versus political militia,TRUE,Oct,no
8590065,104,MMR23428,23428,2021-10-02T00:00:00Z,2021,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Myanmar (2021-),NA,1,Civilians (Myanmar),NA,7,17,Southeast Asia,Myanmar,Magway,Gangaw,Gangaw,Gangaw,22.1742,94.1358,2,Democratic Voice of Burma,National,"On 2 October 2021, in Gangaw Township (Gangaw District, Magway Region), the Myanmar military fired artillery shells at two unreported villages located on the Gangaw-Kalay road. Three civilians were injured.",0,1634046960,MMR,MMR009023,military versus civilians,FALSE,Oct,yes
8590066,104,MMR23230,23230,2021-10-07T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Myanmar),NA,3,Civilians (Myanmar),Labour Group (Myanmar),7,37,Southeast Asia,Myanmar,Magway,Pakokku,Yesagyo,Gway Gon,21.8282,95.0681,1,Democratic Voice of Burma,National,"On 7 October 2021, in Gway Gon village of Yesagyo township (Pakokku district, Magway region), one of three MyTel telecom staff who came to fill petrol for the telecom generator stepped on a landmine and lost his leg.",0,1634046960,MMR,MMR009019,political militia versus civilians,FALSE,Oct,yes
8590069,104,MMR23430,23430,2021-10-03T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Military Forces of Myanmar (2021-),NA,1,Civilians (Myanmar),NA,7,17,Southeast Asia,Myanmar,Magway,Gangaw,Gangaw,Htei Hlaw,22.3377,94.0901,1,Democratic Voice of Burma,National,"On 3 October 2021, in Htei Hlaw village Gangaw Township (Gangaw District, Magway Region), villagers heard the sound of an explosion. At least one house was burned down by the Myanmar military. There were no fatalities.",0,1634046960,MMR,MMR009023,military versus civilians,FALSE,Oct,yes
8590070,104,MMR23292,23292,2021-10-03T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Myanmar),NA,3,NA,NA,0,30,Southeast Asia,Myanmar,Bago-East,Bago,Nyaunglebin,Nyaunglebin,17.9536,96.7225,2,Democratic Voice of Burma,National,"On 3 October 2021, in Hnin Wi Than Ta Dar village of Nyaunglebin township (coded as Nyaunglebin) (Bago district, Bago-East region), a telecom tower operated by the Myanmar military-owned company Mytel was bombed and destroyed. No one has claimed the responsibility for the act. There were no casualties.",0,1634046960,MMR,MMR007005,sole political militia action,FALSE,Oct,no
8590071,104,MMR23423,23423,2021-10-03T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Myanmar),NA,3,Military Forces of Myanmar (2021-),NA,1,13,Southeast Asia,Myanmar,Magway,Pakokku,Yesagyo,Kan U,21.5735,95.3009,2,Democratic Voice of Burma,National,"On 3 October 2021, near Kan U village (Yesagyo Township, Pakokku District, Sagaing Region), an unknown armed group ambushed a Myanmar military convoy using landmines. Casualties unknown. Afterwards, the military arrived at a clinic located between Kan U and Min village where they indiscriminately fired gunshots, forcing villagers to flee.",0,1634046960,MMR,MMR009019,military versus political militia,FALSE,Oct,yes
8590073,104,MMR23018,23018,2021-09-25T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,No Chair Guerrilla Group,NA,3,NA,NA,0,30,Southeast Asia,Myanmar,Magway,Magway,Magway,Magway,20.1496,94.9325,2,Democratic Voice of Burma,National,"On 25 September 2021, in Magway township (Magway district, Magway region), the telecom tower operated by the military-owned company MyTel was bombed and destroyed by the No Chair Guerrilla Group. Casualties unknown.",0,1634046960,MMR,MMR009001,sole political militia action,FALSE,Sep,no
8590074,104,MMR23239,23239,2021-10-08T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Myanmar),NA,3,NA,NA,0,30,Southeast Asia,Myanmar,Mandalay,Mandalay,Pyigyitagon,Pyigyitagon,21.902,96.1042,2,Democratic Voice of Burma,National,"On 8 October 2021, in Pyigyitagon township (Mandalay district, Mandalay region), there was an explosion at Mandalay-Pyinoolwin railway. The railway was damaged from the blast but there were no casualties.",0,1634046960,MMR,MMR010005,sole political militia action,FALSE,Oct,yes
8590076,104,MMR23414,23414,2021-10-02T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Myanmar),NA,3,Military Forces of Myanmar (2021-),NA,1,13,Southeast Asia,Myanmar,Sagaing,Yinmarbin,Pale,Pale,21.9341,94.8748,2,Democratic Voice of Burma,National,"On 2 October 2021, near Hpayar Taung in Pale Township (Yinmarbin District, Sagaing Region), an unknown armed group ambushed the Myanmar military troop using landmines. 6 military soldiers were killed.",6,1634046960,MMR,MMR005019,military versus political militia,TRUE,Oct,no
8590078,104,MMR23391,23391,2021-10-02T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Myanmar),NA,3,Military Forces of Myanmar (2021-),Police Forces of Myanmar (2021-),1,13,Southeast Asia,Myanmar,Sagaing,Monywa,Budalin,Pe Pyit Taw (East),22.4319,95.1843,2,Democratic Voice of Burma,National,"On 2 October 2021, near Pe Pyit Taw village Budalin township (Monywa district, Sagaing region), an unknown armed group attacked the Myanmar military and police forces with a landmine while the troops were headed toward Hga Pi Yin village. Two police officers were injured. Location coded as Pe Pyit Taw (East).",0,1634046960,MMR,MMR005013,military versus political militia,FALSE,Oct,yes
8590079,104,MMR23196,23196,2021-10-06T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Myanmar),NA,3,Police Forces of Myanmar (2021-),NA,1,13,Southeast Asia,Myanmar,Kachin,Myitkyina,Myitkyina,Myitkyina,25.3832,97.3963,1,Democratic Voice of Burma,National,"On 6 October 2021, in Myitkyina town (Myitkyina township, Myitkyina district, Kachin state), there was an explosion outside Tat Kone ward police station. There were no casualties.",0,1634046960,MMR,MMR001001,military versus political militia,FALSE,Oct,yes
8590080,104,MMR23342,23342,2021-10-04T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,People's Defense Force - Tigyaing,NA,3,Civilians (Myanmar),Labour Group (Myanmar),7,37,Southeast Asia,Myanmar,Sagaing,Katha,Tigyaing,In Daung,23.8575,96.295,1,Democratic Voice of Burma,National,"On 4 October 2021, in In Daung village (Tigyaing township, Katha district, Sagaing region), a petrol tanker was set on fire with a bomb by the Tigyaing PDF. The Tigyaing PDF said that while locals were told not to leave after 8 pm, the tanker did not stop from driving and thus, they bombed and destroyed the tanker. Casualties unknown.",0,1634046960,MMR,MMR005022,political militia versus civilians,FALSE,Oct,yes
8590082,104,MMR23293,23293,2021-10-04T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Myanmar),NA,3,NA,NA,0,30,Southeast Asia,Myanmar,Sagaing,Shwebo,Tabayin,Saing Pyin,22.5561,95.2366,1,Democratic Voice of Burma,National,"On 4 October 2021, in Saing Pyin town (Tabayin township, Shwebo district, Sagaing region), two bombs exploded on the Monywa - Ye U road. Locals claimed that there were the military's food delivery trucks driving on the road. No group has claimed the responsibility for the act. Casualties unknown.",0,1634046960,MMR,MMR005010,sole political militia action,FALSE,Oct,no
8590088,104,MMR23347,23347,2021-10-05T00:00:00Z,2021,1,Explosions/Remote violence,Grenade,Unidentified Armed Group (Myanmar),NA,3,Military Forces of Myanmar (2021-),NA,1,13,Southeast Asia,Myanmar,Mandalay,Kyaukse,Sintgaing,Hpa Lan Bo,21.7077,96.0535,1,Democratic Voice of Burma,National,"On 5 October 2021, in Hpa Lan Bo village (Sintgaing township, Kyaukse district, Mandalay region), two men on a motorcycle threw two grenades at the site of the military forces. There were no casualties.",0,1634046960,MMR,MMR010014,military versus political militia,FALSE,Oct,no
8590090,104,MMR23300,23300,2021-10-04T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,PAFD: People's Army to Fight Dictatorship,NA,3,NA,NA,0,30,Southeast Asia,Myanmar,Mandalay,Mandalay,Patheingyi,Yae Laung,21.8888,96.14,2,Democratic Voice of Burma,National,"On 4 October 2021, near Yae Laung village (Patheingyi township, Mandalay district, Mandalay region), the PAFD bombed and destroyed a telecom tower operated by the Myanmar military-owned company Mytel. Casualties unknown.",0,1634046960,MMR,MMR010007,sole political militia action,FALSE,Oct,no
8590094,104,MMR23328,23328,2021-10-04T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Mon State People's Defense Force,NA,3,Military Forces of Myanmar (2021-),NA,1,13,Southeast Asia,Myanmar,Mon,Mawlamyine,Mawlamyine,Mawlamyine,16.4563,97.6469,1,Democratic Voice of Burma,National,"On 4 October 2021, in Hlaing ward of Mawlamyine town (coded as Mawlamyine) (Mawlamyine township, Mawlamyine district, Mon state), the Mon State PDF claimed that they bombed and destroyed the administration office guarded by the military forces. One military soldier was injured.",0,1634046960,MMR,MMR011001,military versus political militia,FALSE,Oct,yes
8590095,104,MMR23431,23431,2021-10-03T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,People's Defense Force - Nyaung-U,NA,3,NA,NA,0,30,Southeast Asia,Myanmar,Mandalay,Nyaung-U,Nyaung-U,Nyaung-U,21.1954,94.9101,2,Democratic Voice of Burma,National,"On 3 October 2021, in Wet Gyi Inn village in Nyaung-U Township (Nyaung-U District, Mandalay Region), Nyaung-U PDF bombed and destroyed the Myanmar military-owned Mytel telecom tower. There were no casualties.",0,1634046960,MMR,MMR010022,sole political militia action,FALSE,Oct,no
8590097,104,MMR23234,23234,2021-10-07T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,People's Defense Force - South Monywa,NA,3,Military Forces of Myanmar (2021-),NA,1,13,Southeast Asia,Myanmar,Sagaing,Monywa,Monywa,Monywa,22.1086,95.1358,1,Democratic Voice of Burma,National,"On 7 October 2021, in Monywa town (Monywa township, Monywa district, Sagaing region), there was an explosion at the town clock tower and a military truck hit explosives. Casualties unknown. The People's Defense Force - South Monywa claimed responsibility.",0,1634046960,MMR,MMR005012,military versus political militia,FALSE,Oct,no
8590098,104,MMR23382,23382,2021-10-01T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,People's Defense Force - Local Group,NA,3,Military Forces of Myanmar (2021-),Pyu Saw Htee,1,13,Southeast Asia,Myanmar,Magway,Gangaw,Gangaw,Baw Pyin,22.3907,94.1099,2,Democratic Voice of Burma,National,"On 1 October 2021, near Baw Pyin village (Gangaw Township, Gangaw District, Magway Region), the local PDF ambushed the Myanmar military soldiers and Pyu Saw Htee members with a landmine. The PDF launched the attack while the military and Pyu Saw Htee members were their way back after burning IDPs shelters in the Baw Pyin village. About 9 soldiers and Pyu Saw Htee members were killed.",9,1634046961,MMR,MMR009023,military versus political militia,TRUE,Oct,no
8590103,104,MMR23231,23231,2021-10-07T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Myanmar),NA,3,NA,NA,0,30,Southeast Asia,Myanmar,Mandalay,Pyinoolwin,Mogoke,Mogoke,22.9176,96.5098,1,Democratic Voice of Burma,National,"On 7 October 2021, in Mogoke town (Mogoke township, Pyinoolwin district, Mandalay region), there were explosions near a USDP clerk's house and near the Music Zone KTV. A local said those who work for the military gather in that area. There were no casualties. A few motorbikes parked nearby were damaged.",0,1634046961,MMR,MMR010011,sole political militia action,FALSE,Oct,no
8590105,104,MMR23152,23152,2021-10-03T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Myanmar),NA,3,Police Forces of Myanmar (2021-),NA,1,13,Southeast Asia,Myanmar,Mandalay,Kyaukse,Myittha,Myittha,21.4251,96.1297,1,Democratic Voice of Burma,National,"On 3 October 2021, in Myittha town (Myittha township, Kyaukse district, Mandalay region), there was an explosion at Myittha police special branch office. There were no casualties.",0,1634046961,MMR,MMR010015,military versus political militia,FALSE,Oct,yes
8590109,104,MMR23388,23388,2021-10-01T00:00:00Z,2021,1,Explosions/Remote violence,Grenade,Unidentified Armed Group (Myanmar),NA,3,NA,NA,0,30,Southeast Asia,Myanmar,Mandalay,Mandalay,Patheingyi,Patheingyi,22.0045,96.1634,2,Democratic Voice of Burma,National,"On 1 October 2021, in Yan Kin Ward, Patheingyi township (Mandalay District, Mandalay Region), an unknown armed group attacked the Land Record Department with a hand grenade. There were no casualties.",0,1634046961,MMR,MMR010007,sole political militia action,FALSE,Oct,yes
8590110,104,MMR23404,23404,2021-10-02T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Myanmar),NA,3,NA,NA,0,30,Southeast Asia,Myanmar,Mandalay,Mandalay,Patheingyi,Patheingyi,22.0045,96.1634,2,Democratic Voice of Burma,National,"On 2 October 2021, in Yan Kin Ward, Patheingyi township (Patheingyi town, Mandalay District, Mandalay Region), an unknown armed group bombed the EPC office. The explosion damaged the office.",0,1634046961,MMR,MMR010007,sole political militia action,FALSE,Oct,yes
8590112,104,MMR23276,23276,2021-10-03T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,MDF-YGN: Myanmar Defense Force - Yangon,CGF-HTY: Civil Guerrilla Force-HTY,3,Military Forces of Myanmar (2021-),NA,1,13,Southeast Asia,Myanmar,Yangon,Yangon-North,Hlaingtharya,Hlaingtharya,16.854,96.0689,2,Democratic Voice of Burma,National,"On 3 October 2021, in Hlaingtharya township (Yangon-North district, Yangon region), the joint forces of the Yangon MDF and the Hlaingtharya CGF attacked a convoy of the military forces with bombs on Yangon-Pathein Highway Road near the military's battalion 9 and the highway bus station. At least 4 military soldiers were injured.",0,1634046961,MMR,MMR013008,military versus political militia,FALSE,Oct,no
8590118,104,MMR23205,23205,2021-10-07T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Myanmar),NA,3,Military Forces of Myanmar (2021-),Police Forces of Myanmar (2021-),1,13,Southeast Asia,Myanmar,Shan-North,Lashio,Lashio,Lashio,22.9359,97.7498,2,Democratic Voice of Burma,National,"On 7 October 2021, in Lashio township (Lashio district, Shan-North state), there was an explosion at the Lashio town entry security check point guarded by the military and police near Mile 105 trade zone. There were no casualties.",0,1634046961,MMR,MMR015001,military versus political militia,FALSE,Oct,yes
8590120,104,MMR23211,23211,2021-10-07T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Myanmar),NA,3,NA,NA,0,30,Southeast Asia,Myanmar,Sagaing,Yinmarbin,Salingyi,Taung Pa Lu,22.0976,95.0887,2,Democratic Voice of Burma,National,"On 7 October 2021, near Taung Pa Lu village of Salingyi township (Yinmarbin district, Sagaing region), the military-owned MyTel telecom tower was bombed and destroyed. There were no casualties.",0,1634046961,MMR,MMR005018,sole political militia action,FALSE,Oct,no
8590122,104,MMR23204,23204,2021-10-07T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Myanmar),NA,3,NA,NA,0,30,Southeast Asia,Myanmar,Shan-North,Muse,Muse,Muse,23.9933,97.9103,2,Democratic Voice of Burma,National,"On 7 October 2021, in Muse township (Muse district, Shan-North state), there was an explosion at the border trade staff dormitory at the entrance from Lashio to Muse. There were no casualties.",0,1634046961,MMR,MMR015009,sole political militia action,FALSE,Oct,yes
8590124,104,MMR23236,23236,2021-10-07T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,People's Defense Force - Kalay,NA,3,Military Forces of Myanmar (2021-),NA,1,13,Southeast Asia,Myanmar,Sagaing,Kale,Kale,Kale,23.1568,94.1222,2,Democratic Voice of Burma,National,"On 7 October 2021, in Kale township (Kale district, Sagaing region), the Kale PDF attacked military troops with remote-controlled explosives while they stopped their trucks near the Technological University and searched for landmines. The Kale PDF reported that 4 soldiers died and many others were injured.",4,1634046961,MMR,MMR005027,military versus political militia,TRUE,Oct,no
8590130,104,MMR23417,23417,2021-10-02T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Myanmar),NA,3,Military Forces of Myanmar (2021-),NA,1,13,Southeast Asia,Myanmar,Sagaing,Monywa,Budalin,Shwe Chaung Lel,22.2951,95.1236,2,Democratic Voice of Burma,National,"On 2 October 2021, between Shwe Chaung Lel and Hta Nyawng Kone village (coded as Shwe Chaung Lel) (Budalin Township, Monywa District, Sagaing Region), an unknown armed group ambushed a Myanmar military convoy using landmines. Casualties unknown.",0,1634046961,MMR,MMR005013,military versus political militia,FALSE,Oct,no
8590133,104,MMR23241,23241,2021-10-08T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,People's Defense Force - Local Group,NA,3,Police Forces of Myanmar (2021-),NA,1,13,Southeast Asia,Myanmar,Sagaing,Yinmarbin,Salingyi,Yae Mein (South),21.8958,95.0115,2,Democratic Voice of Burma,National,"On 8 October 2021, near the Yae Mein village junction (coded as Yae Mein (South)) of Salingyi township (Yinmarbin district, Sagaing region), a police truck hit landmines planted by a local PDF. One policeman died and three others were severely injured.",1,1634046961,MMR,MMR005018,military versus political militia,TRUE,Oct,yes
8590143,104,MMR23161,23161,2021-10-06T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,ARA: Ayadaw Revolutionary Alliance,NA,3,Military Forces of Myanmar (2021-),NA,1,13,Southeast Asia,Myanmar,Sagaing,Monywa,Ayadaw,War Tan,22.1978,95.3209,2,Democratic Voice of Burma,National,"On 6 October 2021, near War Tan village of Ayadaw township (Monywa district, Sagaing region), the Ayadaw Revolutionary Alliance (ARA) attacked military convoys with remote-controlled explosives two times. One truck was hit in the first attack and two more trucks were hit by explosives in the second attack. Casualties unknown.",0,1634046961,MMR,MMR005014,military versus political militia,FALSE,Oct,no
8590146,104,MMR23235,23235,2021-10-07T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,People's Defense Force - Kalay,NA,3,Military Forces of Myanmar (2021-),NA,1,13,Southeast Asia,Myanmar,Sagaing,Kale,Kale,Htauk Kyant,23.0818,94.016,2,Democratic Voice of Burma,National,"On 7 October 2021, between Thar Yar Kone and Htauk Kyant villages of Kale township (coded as Htauk Kyant) (Kale district, Sagaing region), the Kale PDF attacked the military travelling in a convoy of 5 vehicles with remote-controlled explosives. The Kale PDF reported that the first truck hit landmines and 8 soldiers died with several others injured.",8,1634046961,MMR,MMR005027,military versus political militia,TRUE,Oct,no
8590147,104,MMR23246,23246,2021-10-07T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Myanmar),NA,3,Civilians (Myanmar),NA,7,37,Southeast Asia,Myanmar,Shan-North,Muse,Muse,Monekoe,24.1009,98.3161,2,Democratic Voice of Burma,National,"On 7 October 2021, in Loi Kan village of Monkoe area (coded as Monekoe) of Muse township (Muse district, Shan-North state), two Loi Kan villagers stepped on a landmine while they looked for vegetables and were severely injured from the explosion. A 58-year-old woman who was wounded died later.",1,1634046961,MMR,MMR015009,political militia versus civilians,TRUE,Oct,yes
8590152,104,MMR23396,23396,2021-10-01T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,DGRF: Dawei Guerrilla Revolution Force,NA,3,Police Forces of Myanmar (2021-),Civilians (Myanmar); Military Forces of Myanmar (2021-),1,13,Southeast Asia,Myanmar,Tanintharyi,Dawei,Yebyu,Pu Gaw Zun,14.2798,98.1548,2,Democratic Voice of Burma,National,"On 1 October 2021, between Kha Maung Chaung and Pu Gaw Zun village (Yebyu Township, Dawei District, Tanintharyi Region), the Dawei Guerrilla Revolution Force (DGRF) ambushed a vehicle carrying police officers and a military informant with a landmine. After the landmine explosion, the DGRF threw another hand grenade at them. The military informant and a police officer were killed instantly. Two police officers were injured.",2,1634046961,MMR,MMR006004,military versus political militia,TRUE,Oct,yes
8590155,104,MMR23278,23278,2021-10-03T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,FTR: Free Tiger Rangers,NA,3,NA,NA,0,30,Southeast Asia,Myanmar,Yangon,Yangon-North,Hlaingtharya,Hlaingtharya,16.854,96.0689,2,Democratic Voice of Burma,National,"On 3 October 2021, in Hlaingtharya township (Yangon-North district, Yangon region), the FTR bombed the Denko Co., Ltd and Gold Delta Co., Ltd near the Shwelingpan Industrial Zone on No. 1, Ka Naung Min Tha Gyi Street. The FTR said that the bombing was a warning to the military generals and the Denko and Delta companies as they are in support of the military and are manipulating the prices of kerosene, a basic need of the people. Casualties unknown.",0,1634046961,MMR,MMR013008,sole political militia action,FALSE,Oct,no
8590158,104,MMR23280,23280,2021-10-03T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,BFRAF: Burma Final Revolution Armed Forces,NA,3,NA,NA,0,30,Southeast Asia,Myanmar,Yangon,Yangon-East,Thaketa,Thaketa,16.793,96.203,2,Democratic Voice of Burma,National,"On 3 October 2021, in Thaketa township (Yangon-East district, Yangon region), a large explosion was set off by the BFRAF near the Myin Taw Tar Gate in No 3 Man Pyay ward. There were no casualties.",0,1634046961,MMR,MMR013013,sole political militia action,FALSE,Oct,yes
8590159,104,MMR23411,23411,2021-10-02T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Phaung Daing Phaung Daing Group,NA,3,NA,NA,0,30,Southeast Asia,Myanmar,Sagaing,Shwebo,Wetlet,Wetlet,22.3671,95.7881,2,Democratic Voice of Burma,National,"On 2 October 2021, in Wetlet township (Shwebo district, Sagaing region), the Phaung Daing Phaung Daing Group bombed and destroyed the Myanmar military-owned Mytel telecom tower. There were no casualties.",0,1634046961,MMR,MMR005006,sole political militia action,FALSE,Oct,no
8590166,104,MMR23384,23384,2021-10-01T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Myanmar),NA,3,NA,NA,0,30,Southeast Asia,Myanmar,Yangon,Yangon-South,Dala,Dala,16.7586,96.143,2,Democratic Voice of Burma,National,"On 1 October 2021, in Dala township (Yangon (south) district, Yangon region), a bomb explosion occurred. Casualties unknown.",0,1634046961,MMR,MMR013030,sole political militia action,FALSE,Oct,yes
8590167,104,MMR23163,23163,2021-10-06T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,People's Defense Force - Shwebo,NA,3,NA,NA,0,30,Southeast Asia,Myanmar,Sagaing,Shwebo,Shwebo,Shwebo,22.5692,95.6981,1,Democratic Voice of Burma,National,"On 6 October 2021, in Shwebo town (Shwebo township, Shwebo district, Sagaing region), there were explosions at the public transport administration office and the Kyaukgyi ward administration office. The Shwebo PDF claimed responsibility. Casualties unknown.",0,1634046961,MMR,MMR005004,sole political militia action,FALSE,Oct,yes
